_id,Company_NM,Detail_Category,Position_NM,URL,MainTask,Qual,Qual2
5f294bed88c9683752dc848d,크리에이티브스테이츠,기업영업,사업 개발/운영 매니저 (Business Manager / Junior),https://www.wanted.co.kr/wd/36529,"• 광고주-크리에이터 매칭 플랫폼, ""뉴띵""의 클라이언트와 커뮤니케이션하며 사업을 운영합니다.
• 사업 성장에 필요한 제반 업무의 우선 순위를 설정하고 진행합니다.
• ""크리에이터가 지속가능한 소득을 얻을 수 있도록 만들자""라는 비전과 함께 신사업 계획 수립에 참여하며 런칭될 수 있도록 개발합니다.","• 유튜브 크리에이터, 광고 사업 분야에 대한 이해도가 있는 분
• 유튜브 크리에이터, 광고 사업 분야에 대해 관심 있는 분
• 글과 말로 설득력 있게 커뮤니케이션 할 수 있는 능력이 뛰어난 분
• 다수의 크리에이터, 광고주와의 교류에 있어 적극성을 가질 수 있는 분
• PPT, Keynote 등 뛰어난 프레젠테이션 문서 작성 능력을 보유하신 분
• 문제를 스스로 정의하고 해결할 수 있는 분
• 시스템을 만들고 디테일을 꼼꼼하게 챙길 수 있는 분
• 업무과정에 필요한 데이터를 측정하고, 분석할 수 있는 분","• 긍정적인 마인드를 가지고 새로운 일에 도전하기 좋아하는 분
• 진취적인 커리어, 혹은 자기계발 경험이 있는 분
• 뉴미디어, YouTube 콘텐츠 제작 유관 사업 업무 경험자
• 업무 자동화에 관심 많은 분
• 영어로 의사소통 할 수 있는 분"
5f294bed88c9683752dc848e,이스트소프트(ESTsoft),기업영업,ESTsoft 파트너 담당 영업(기업시장),https://www.wanted.co.kr/wd/37618,"모집분야  

- S/W 파트너 담당 영업사원 (기업시장)

주요업무

- 보안 소프트웨어 채널 영업 

- 보안SW 파트너사 영업 및 관리 

- 파트너사 매출 관리 및 파트너 지원 

- 기업고객 제안 발표 및 고객 관리","자격조건 

- IT제품 영업 유경험자","우대사항  

- SW 파트너사 유통영업 경험자 우대 
- 보안 SW 영업 경험 보유 및 이해자 우대"
5f294bed88c9683752dc848f,한트라드파트너스,기업영업,협동로봇/산업용로봇 부품자재 구매/관리/국내외영업,https://www.wanted.co.kr/wd/32506,"• 협동로봇/자동화기기 부품자재 구매/관리/영업(국내외)
• 관련사업 구매/관리","• 해당직무 근무경험
• 협동로봇/자동화기기 관련 분야 업무 경력자
• 협동로봇/자동화기기 부품영업부분 이해도가 높고 팀업무를 리딩할 수 있는 숙련자
• 관련학과 전공자 (4년제 대졸 이상)","• 기계공학/전기전자 전공자
• 석사 이상 우대
• 로봇설계/시스템 및 프로그램 개발 경력자"
5f294bed88c9683752dc8490,맥스트(MAXST),기업영업,영업 포지션,https://www.wanted.co.kr/wd/36610,"• AR 기술영업
• 산업용 AR 솔루션 영업","• 기술 및 솔루션 영업 경력자
• 영업 포트폴리오 필수",• 영업 네트워크 보유
5f294bed88c9683752dc8491,윈큐브마케팅,기업영업,모바일쿠폰 영업 담당자,https://www.wanted.co.kr/wd/8206,"- 신규 고객사 발굴
- 업권별 서비스 제안 및 영업
- 신규/기존, 고객사 관리/운영
- 서비스 문의 응대
- 거래처 실적 관리","- 학력무관
- 경력무관 (신입/경력)
- 엑셀/워드/파워포인트 tools 가능자","- 서비스 관리 경험자
- 유사 업종 경력자
- 밝고 긍정적인 마인드 소유자
- 업무에 대한 책임감이 넘치는 자
- 영업직무에 뚜렷한 적성 혹은 경력이 있는 자"
5f294bed88c9683752dc8492,액스,기업영업,"해외 어트랙션, 테마파크 시설물 영업",https://www.wanted.co.kr/wd/21995,"• 해외 직접 영업(베트남, 일본을 포함한 동남아, 아시아)
• 놀이공원, 테마파크, 박물관, 미술관 등 입장권을 판매하는 시설물에 AX 솔루션을 사용하도록 영업 
• 각 시설물에 영업시 필요한 제안서를 데이터와 통계로 만들 수 있는 분","• 비즈니스 영어 수준급 구사(말하기, 쓰기, 듣기)
• 회사 서비스를 잘 이해하고 여행업, 시설물, 어트랙션 등에 대한 업에서 경력이 5년 이상 있는 분
• 해외 출장 및 해외 영업에 무리가 없는 분
• 타겟 업체 조사에 물불을 가리지 않는 분
• 야생마 같으면서도 젠틀하고 TPO를 잘하시는 분","• 영어, 중국어 비즈니스를 위한 수준급
• 여행업, 시설물 판매대행 서비스등에서 영업직군으로 5년 이상 근무하신 분.
• 해외영업을 오래 경험을 가지신 분
• 실물 판매보다 솔루션 판매 영업, 기업영업에 특화된 분"
5f294bed88c9683752dc8493,진학사,기업영업,CATCH(채용 플랫폼) B2B 세일즈 매니저,https://www.wanted.co.kr/wd/26405,"• 캐치 컨텐츠(캐치TV, 캐치카페, 캐치사이트) 영업전략 수립 및 실행
• 신규고객 확보를 위한 영업/제휴
• 신규상품 기획 및 제안 작업",• 4년제 정규대학 졸업 이상,"• 홍보대행사, 채용대행사 경력자
• 광고/마케팅/채용관련 이해가 높은분
• ppt, excel 등 문서작업 우수자"
5f294bed88c9683752dc8494,큐버,기업영업,영업담당자(기술/솔루션 영업 셋톱박스 사이니지 임베디드 시스템 등),https://www.wanted.co.kr/wd/25724,"담당업무
- 기술/솔루션 영업(셋톱박스 사이니지 임베디드 시스템 등)
- 근무부서 : 영업부서","자격요건
- 경력 : 경력 5년 ~ 10년
- 직급/직책 : 과장, 차장급",• 셋톱박스 스마트미러 월패드 디지털사이니지 거래처 경력자
5f294bed88c9683752dc8495,버즈빌(buzzvil),기업영업,Senior Global Business Development Manager,https://www.wanted.co.kr/wd/26854,"• Be in charge of devising a global business strategy and executing it
• Improve the cooperation process between Buzzvil and partners, as well as different teams within Buzzvil
• Be responsible for leading outbound partnership activities of BuzzScreen/BuzzAd Benefit, mainly focused on mobile app developers, big brands with mobile apps, and telecom carriers, and delivering against assigned quota/target each quarter.
• Identify target clients and devise partnership strategies customized for each segment.
• Negotiate key terms of the agreement and close the deal.
• Be a consultant supporting partners’ mobile app business in operations, marketing and revenue optimization by collaborating with our teams internally.
• Assess the needs of our clients and gather their feedback to improve upon the existing solution.
• Manage partners’ accounts in terms of day-to-day troubleshooting and financials.
• Monitor KPIs of Buzzvil’s global offices and report it to CSO/CEO","• 7+ years of experience in any of the following: management consulting, global business development, or global sales in the mobile/Internet service industry
• Previous experience and/or knowledge in digital/mobile advertising.
• Leadership experience in leading a team of more than 3 staffs.
• Excellent communication and networking skills with a bold mindset: never be afraid of hearing ‘No’.
• Demonstrable analytical skills and proficiency in MS Excel.
• Excellent problem-solving skills to devise go-to-market strategies and improve a work process
• Strong interest in startup culture and a willingness to work proactively in a fast-paced environment as part of a small team.
• Business-level fluency in English.
• Permanent residency/citizenship and/or work authorization in Korea.","• Basic understanding of and/or curiosity in programming or mobile application products for communication with engineers.
• Fluency in any additional foreign languages, especially Japanese
• Work experience in a multi-national team
• Established network with Buzzvil’s target clients: global telecom carriers, app publishers, etc."
5f294bed88c9683752dc8496,라이더대시코리아,기업영업,인/아웃바운드 영업 담당,https://www.wanted.co.kr/wd/24215,"• 자동차 서비스 매장 영업 및 영업 기획
• 기존 매장 고객사 지원","• 필드 영업 경험 혹은 잠재력 보유자  
• 탁월한 영업 커뮤니케이션 능력 
• 수도권 및 지방 대리점 영업을 위한 차량 운전 가능 
• Excel을 통한 기본적인 고객 데이터 분석 능력","• 탁월한 제안서 작성 능력
• 스타트업에서 B2B 영업 경험
• 자동차 관련 경험 보유
• SaaS Application에 대한 이해 및 관련 기술 지식 보유"
5f294bed88c9683752dc8497,라튜오인터내셔널,기업영업,오프라인 유통 영업기획관리(팀원) /신입가능,https://www.wanted.co.kr/wd/25532,"• 전국 4대 백화점을 비롯한 대형 유통사, 각 종 유휴공간(상가, 대학, 랜드마크, 역사공간 등)을 제품(브랜드)과 매칭하는 전반적인 업무를 수행하게 됩니다.
• 전국 4대 백화점 영업 및 기획 총괄
• 시장조사 및 행사 기획
• 행사관련 DB, 행사장 및 현장직원 관리
• 자체개발 애플리케이션을 통한 운영 및 관리","• MS office 활용능력 中급 이상
• 책임감 있으며 꼼꼼한 성향을 가지신 분
• 소통에 능하고 설득하는 능력이 있는 분","• MD관련, 기획 및 마케팅 학과 졸업자
• 과거 영업 업무 관련 성과 기록 증빙자료
• 업무 뿐만 아니라 인간관계에 주도적이고 활동적인 분
• 포토샵, 일러스트 활용 가능자"
